deck,2014/4/10,https://pokemoncard.co.kr/card/32,XY,XY 「이벨타르 덱」,XY「이벨타르덱」.png,deck,XY,XY 「이벨타르 덱」,이벨타르_덱_kr.png,이벨타르 덱,Y30,,,
deck,2014/4/10,https://pokemoncard.co.kr/card/32,XY,XY 「제르네아스 덱」,XY「제르네아스덱」.png,deck,XY,XY 「제르네아스 덱」,제르네아스_덱_kr.png,제르네아스 덱,X30,,,
deck,2014/6/3,https://pokemoncard.co.kr/card/34,XY,XY 메가 배틀 60장덱 「M리자몽 EX」,XY메가배틀60장덱「M리자몽EX」.png,deck,XY,XY 메가 배틀 60장 덱 「M리자몽 EX」,메가_배틀_60장_덱_M리자몽EX_kr.png,메가 배틀 60장 덱 「M리자몽 EX」,XYA,,,
deck,2014/9/2,https://pokemoncard.co.kr/card/37,XY,XY 「퍼스트 세트 스페셜」,XY「퍼스트세트스페셜」.png,deck,XY,XY 퍼스트 세트 「도치마론의 진화」「푸호꼬의 진화」「개구마르의 진화」,퍼스트_세트_도치마론의_진화_푸호꼬의_진화_개구마르의_진화_kr.png,퍼스트 세트 「도치마론의 진화」「푸호꼬의 진화」「개구마르의 진화」,FXY,,,
deck,2014/10/23,https://pokemoncard.co.kr/card/38,XY,XY 하이퍼 메탈 체인 60장 덱 「디아루가 EX+킬가르도 EX」,XY하이퍼메탈체인60장덱「디아루가EX+킬가르도EX」.png,deck,XY,XY 하이퍼 메탈 체인 60장 덱 「디아루가 EX+킬가르도 EX」,하이퍼_메탈_체인_60장_덱_디아루가EX_킬가르도EX_kr.png,하이퍼 메탈 체인 60장 덱 「디아루가 EX+킬가르도 EX」,XYB,,,
deck,2014/12/19,https://pokemoncard.co.kr/card/42,XY,XY 레전드 배틀 60장 덱 「제르네아스 EX+이벨타르 EX」,XY레전드배틀60장덱「제르네아스EX+이벨타르EX」.png,deck,XY,XY 레전드 배틀 60장 덱「제르네아스 EX+이벨타르 EX」,레전드_배틀_60장_덱_제르네아스EX_이벨타르EX_kr.png,레전드 배틀 60장 덱「제르네아스 EX+이벨타르 EX」,XYC,,,
deck,2015/6/4,https://pokemoncard.co.kr/card/49,XY,XY 메가 배틀 60장 덱 「M레쿠쟈 EX」,XY메가배틀60장덱「M레쿠쟈EX」.png,deck,XY,XY 메가 배틀 60장 덱 「M레쿠쟈 EX」,메가_배틀_60장_덱_M레쿠쟈EX_kr.png,메가 배틀 60장 덱 「M레쿠쟈 EX」,XYD,,,
deck,2015/9/8,https://pokemoncard.co.kr/card/52,XY,XY 30장 덱 대전 세트 「염무왕 EX vs 토게키스 EX」,XY30장덱대전세트「염무왕EXvs토게키스EX」.png,deck,XY,XY 30장 덱 대전 세트「염무왕 EX vs 토케키스 EX」,30장_덱_대전_세_염무왕EX_토케키스EX_kr.png,30장 덱 대전 세트「염무왕 EX vs 토케키스 EX」,XYE,,,
deck,2015/10/15,https://pokemoncard.co.kr/card/54,XY,XY BREAK 30장 덱 「라이츄 BREAK」,XYBREAK30장덱「라이츄BREAK」.png,deck,XY,XY BREAK 30장 덱 「라이츄 BREAK」,30장_덱_라이츄BREAK_kr.png,30장 덱 「라이츄 BREAK」,RBD,,,
deck,2015/10/15,https://pokemoncard.co.kr/card/54,XY,XY BREAK 30장 덱 「음번 BREAK」,XYBREAK30장덱「음번BREAK」.png,deck,XY,XY BREAK 30장 덱 「음번 BREAK」,30장_덱_음번BREAK_kr.png,30장 덱 「음번 BREAK」,UBD,,,
deck,2015/11/19,https://pokemoncard.co.kr/card/58,XY,XY BREAK 콤보 60장 덱 「골덕 BREAK +펄기아 EX」,XYBREAK콤보60장덱「골덕BREAK+펄기아EX」.png,deck,XY,XY BREAK 콤보 60장 덱 「골덕 BREAK+펄기아 EX」,콤보_60장_덱_골덕BREAK_펄기아EX_kr.png,콤보 60장 덱 「골덕 BREAK+펄기아 EX」,XYF,,,
deck,2016/4/5,https://pokemoncard.co.kr/card/66,XY,XY BREAK 퍼펙트 배틀 60장 덱 「지가르데 EX」,XYBREAK퍼펙트배틀60장덱「지가르데EX」.png,deck,XY,XY BREAK 퍼펙트 배틀 60장 덱 「지가르데 EX」,퍼펙트_배틀_60장_덱_지가르데EX_kr.png,퍼펙트 배틀 60장 덱 「지가르데 EX」,XYG,,,
deck,2016/6/22,https://pokemoncard.co.kr/card/70,XY,XY BREAK 메가 배틀 60장 덱 「M다부니 EX」,XYBREAK메가배틀60장덱「M다부니EX」.png,deck,XY,XY BREAK 메가 배틀 60장 덱 「M다부니 EX」,메가_배틀_60장_덱_M다부니EX_kr.png,메가 배틀 60장 덱 「M다부니 EX」,XYH,,,
deck,2017/1/12,https://pokemoncard.co.kr/card/97,SM,썬&문 스타터세트,썬&문스타터세트.png,deck,SM,썬&문 스타터 세트 3종 「모크나이퍼 GX」「어흥염 GX」「누리레느 GX」,스타터_세트_3종_모크나이퍼GX_어흥염GX_누리레느GX_kr.png,스타터 세트 3종 「모크나이퍼 GX」「어흥염 GX」「누리레느 GX」,SMA,,,
deck,2017/3/20,https://pokemoncard.co.kr/card/102,SM,썬&문 전력 배틀 스타터 세트 「루가루암 GX」,썬&문전력배틀스타터세트「루가루암GX」.png,deck,SM,썬&문 전력 배틀 스타터 세트 「루가루암 GX」,전력_배틀_스타터_세트_루가루암GX_kr.png,전력 배틀 스타터 세트 「루가루암 GX」,SM60A,,,
deck,2017/4/27,https://pokemoncard.co.kr/card/108,SM,썬&문 개조 스타터 세트 「카푸브루루 GX」,썬&문개조스타터세트「카푸브루루GX」.png,deck,SM,썬&문 개조 스타터 세트 「카푸브루루 GX」,개조_스타터_세트_카푸브루루GX_kr.png,개조 스타터 세트 「카푸브루루 GX」,SMC,,,
deck,2017/9/28,https://pokemoncard.co.kr/card/115,SM,썬&문 30장 덱 대전 세트 「지우 VS 로켓단」,썬&문30장덱대전세트「지우VS로켓단」.png,deck,SM,썬&문 30장덱 대전 세트 「지우vs로켓단」,30장덱_대전_세트_지우vs로켓단_kr.png,30장덱 대전 세트 「지우vs로켓단」,SMD,,,
deck,2018/2/9,https://pokemoncard.co.kr/card/127,SM,썬&문 전설 스타터 세트 「솔가레오 GX ･ 루나아라 GX」,썬&문전설스타터세트「솔가레오GX･루나아라GX」.png,deck,SM,썬&문 전설 스타터 세트 「솔가레오 GX 루나아라 GX」,전설_스타터_세트_솔가레오GX_루나아라GX_kr.png,전설 스타터 세트 「솔가레오 GX 루나아라 GX」,SME,,,
deck,2018/8/17,https://pokemoncard.co.kr/card/142,SM,썬&문 전격 스타터 세트 「라이코 GX」,썬&문전격스타터세트「라이코GX」.png,deck,SM,썬&문 전격 스타터 세트 「라이코 GX」,전격_스타터_세트_라이코GX_kr.png,전격 스타터 세트 「라이코 GX」,SM60B,,,
deck,2018/11/29,https://pokemoncard.co.kr/card/153,SM,썬&문 스타터 세트 「물의 샤미드 GX」,썬&문스타터세트「물의샤미드GX」.png,deck,SM,썬&문 스타터 세트 「불꽃의 부스터 GX」「물의 샤미드 GX」「번개의 쥬피썬더 GX」,스타터_세트_불꽃의_부스터GX_물의_샤미드GX_번개의_쥬피썬더GX_kr.png,스타터 세트 「불꽃의 부스터 GX」「물의 샤미드 GX」「번개의 쥬피썬더 GX」,SMI,,,
deck,2018/11/29,https://pokemoncard.co.kr/card/153,SM,썬&문 스타터 세트 「번개의 쥬피썬더 GX」,썬&문스타터세트「번개의쥬피썬더GX」.png,deck,SM,썬&문 스타터 세트 「불꽃의 부스터 GX」「물의 샤미드 GX」「번개의 쥬피썬더 GX」,스타터_세트_불꽃의_부스터GX_물의_샤미드GX_번개의_쥬피썬더GX_kr.png,스타터 세트 「불꽃의 부스터 GX」「물의 샤미드 GX」「번개의 쥬피썬더 GX」,SMI,,,
deck,2018/11/29,https://pokemoncard.co.kr/card/153,SM,썬&문 스타터 세트 「불꽃의 부스터 GX」,썬&문스타터세트「불꽃의부스터GX」.png,deck,SM,썬&문 스타터 세트 「불꽃의 부스터 GX」「물의 샤미드 GX」「번개의 쥬피썬더 GX」,스타터_세트_불꽃의_부스터GX_물의_샤미드GX_번개의_쥬피썬더GX_kr.png,스타터 세트 「불꽃의 부스터 GX」「물의 샤미드 GX」「번개의 쥬피썬더 GX」,SMI,,,
deck,2019/3/29,https://pokemoncard.co.kr/card/168,SM,썬&문 스타터 세트 격투 「롱스톤 GX」,썬&문스타터세트격투「롱스톤GX」.png,deck,SM,썬&문 스타터 세트 격투 「롱스톤 GX」 물 「아쿠스타 GX」,스타터_세트_격투_롱스톤GX_물_아쿠스타GX_kr.png,스타터 세트 격투 「롱스톤 GX」 물 「아쿠스타 GX」,SMK,,,
deck,2019/3/29,https://pokemoncard.co.kr/card/168,SM,썬&문 스타터 세트 물 「아쿠스타 GX」,썬&문스타터세트물「아쿠스타GX」.png,deck,SM,썬&문 스타터 세트 격투 「롱스톤 GX」 물 「아쿠스타 GX」,스타터_세트_격투_롱스톤GX_물_아쿠스타GX_kr.png,스타터 세트 격투 「롱스톤 GX」 물 「아쿠스타 GX」,SMK,,,
deck,2019/6/4,https://pokemoncard.co.kr/card/195,SM,썬&문 파워업덱 BOX 「TAG TEAM GX」,썬&문파워업덱BOX「TAGTEAMGX」.png,deck,SM,썬&문 파워업덱 BOX 「TAG TEAM GX」,파워업덱_BOX_TAG_TEAM_GX_kr.png,파워업덱 BOX 「TAG TEAM GX」,SMN,,,
deck,2019/7/18,https://pokemoncard.co.kr/card/212,SM,썬&문 스타터 세트 TAG TEAM GX 「블래키&다크라이 GX」,썬&문스타터세트TAGTEAMGX「블래키&다크라이GX」.png,deck,SM,썬&문 스타터 세트 TAG TEAM GX 「에브이&테오키스 GX」「블래키&다크라이 GX」,스타터_세트_TAG_TEAM_GX_에브이테오키스GX_블래키다크라이_GX_kr.png,스타터 세트 TAG TEAM GX 「에브이&테오키스 GX」「블래키&다크라이 GX」,SMM,,,
deck,2019/7/18,https://pokemoncard.co.kr/card/212,SM,썬&문 스타터 세트 TAG TEAM GX 「에브이&테오키스 GX」,썬&문스타터세트TAGTEAMGX「에브이&테오키스GX」.png,deck,SM,썬&문 스타터 세트 TAG TEAM GX 「에브이&테오키스 GX」「블래키&다크라이 GX」,스타터_세트_TAG_TEAM_GX_에브이테오키스GX_블래키다크라이_GX_kr.png,스타터 세트 TAG TEAM GX 「에브이&테오키스 GX」「블래키&다크라이 GX」,SMM,,,
deck,2019/12/24,https://pokemoncard.co.kr/card/277,SM,썬&문 「랜덤30장덱」,썬&문「랜덤30장덱」.png,deck,SM,썬&문 「랜덤30장덱」,랜덤30장덱_kr.png,랜덤30장덱,SM30A,,,
deck,2020/1/10,https://pokemoncard.co.kr/card/282,S,소드&실드 스타터 세트 V 격투,소드&실드스타터세트V격투.png,deck,S,소드&실드 스타터 세트 V 5종,스타터_세트_V_5종_kr.png,스타터 세트 V 5종,SA,문서 하나에 각각 작성,,
deck,2020/1/10,https://pokemoncard.co.kr/card/282,S,소드&실드 스타터 세트 V 물,소드&실드스타터세트V물.png,deck,S,소드&실드 스타터 세트 V 5종,스타터_세트_V_5종_kr.png,스타터 세트 V 5종,SA,,,
deck,2020/1/10,https://pokemoncard.co.kr/card/282,S,소드&실드 스타터 세트 V 번개,소드&실드스타터세트V번개.png,deck,S,소드&실드 스타터 세트 V 5종,스타터_세트_V_5종_kr.png,스타터 세트 V 5종,SA,,,
deck,2020/1/10,https://pokemoncard.co.kr/card/282,S,소드&실드 스타터 세트 V 불꽃,소드&실드스타터세트V불꽃.png,deck,S,소드&실드 스타터 세트 V 5종,스타터_세트_V_5종_kr.png,스타터 세트 V 5종,SA,,,
deck,2020/1/10,https://pokemoncard.co.kr/card/282,S,소드&실드 스타터 세트 V 풀,소드&실드스타터세트V풀.png,deck,S,소드&실드 스타터 세트 V 5종,스타터_세트_V_5종_kr.png,스타터 세트 V 5종,SA,,,
deck,2020/5/21,https://pokemoncard.co.kr/card/303,S,소드&실드 「VMAX 스타터 디럭스 세트」,소드&실드「VMAX스타터디럭스세트」.png,deck,S,소드&실드 「VMAX 스타터 디럭스 세트」,VMAX_스타터_디럭스_세트,VMAX 스타터 디럭스 세트,SC,리자몽 오롱털 합본,,
deck,2020/5/22,https://pokemoncard.co.kr/card/302,S,소드&실드 스타터 세트 VMAX 리자몽,소드&실드스타터세트VMAX리자몽.png,deck,S,소드&실드 스타터 세트 VMAX 「리자몽」,스타터_세트_VMAX_리자몽_kr.png,스타터 세트 VMAX 「리자몽」,SC,,,
deck,2020/5/22,https://pokemoncard.co.kr/card/302,S,소드&실드 스타터 세트 VMAX 오롱털,소드&실드스타터세트VMAX오롱털.png,deck,S,소드&실드 스타터 세트 VMAX 「오롱털」,스타터_세트_VMAX_오롱털_kr.png,스타터 세트 VMAX 「오롱털」,SC,,,
deck,2021/1/13,https://pokemoncard.co.kr/card/348,S,소드&실드 스타터 세트 VMAX 「거북왕」,소드&실드스타터세트VMAX「거북왕」.png,deck,S,소드&실드 스타터 세트 VMAX 「거북왕」,스타터_세트_VMAX_거북왕_kr.png,스타터 세트 VMAX 「거북왕」,SEK,,,
deck,2021/1/13,https://pokemoncard.co.kr/card/348,S,소드&실드 스타터 세트 VMAX 「이상해꽃」,소드&실드스타터세트VMAX「이상해꽃」.png,deck,S,소드&실드 스타터 세트 VMAX 「이상해꽃」,스타터_세트_VMAX_이상해꽃_kr.png,스타터 세트 VMAX 「이상해꽃」,SEF,,,
deck,2021/7/7,https://pokemoncard.co.kr/card/370,S,소드&실드 하이클래스 덱  「팬텀  VMAX 」,소드&실드하이클래스덱「팬텀VMAX」.png,deck,S,소드&실드 하이클래스 덱 「팬텀 VMAX」,하이클래스_덱_팬텀VMAX_kr.png,하이클래스 덱 「팬텀 VMAX」,SGG,,,
deck,2021/7/7,https://pokemoncard.co.kr/card/369,S,소드&실드 하이클래스 덱 「인텔리레온  VMAX 」,소드&실드하이클래스덱「인텔리레온VMAX」.png,deck,S,소드&실드 하이클래스 덱 「인텔리레온 VMAX」,하이클래스_덱_인텔리레온VMAX_kr.png,하이클래스 덱 「인텔리레온 VMAX」,SGI,,,
deck,2021/7/7,https://pokemoncard.co.kr/card/371,S,소드&실드 하이클레스 덱 더블 BOX 「팬텀 VMAX&인텔리레온 VMAX」,소드&실드하이클레스덱더블BOX「팬텀VMAX&인텔리레온VMAX」.png,deck,S,-,-,-,-,팬텀 인텔리 합본,,
deck,2021/12/17,https://pokemoncard.co.kr/card/396,S,소드&실드 스페셜 덱 세트 「자시안·자마젠타 VS 무한다이노」,소드&실드스페셜덱세트「자시안·자마젠타VS무한다이노」.png,deck,S,소드&실드 스페셜 덱 「자시안·자마젠타vs무한다이노」,스페셜_덱_자시안_자마젠타vs무한다이노_kr.png,스페셜 덱 「자시안·자마젠타vs무한다이노」,SJ,,,
deck,2022/4/23,https://pokemoncard.co.kr/card/416,S,소드&실드 「스타트 덱 100」,소드&실드「스타트덱100」.png,deck,S,소드&실드 스타트 덱 100,스타트_덱_100_kr.png,스타트 덱 100,SI,,,
deck,2022/5/4,https://pokemoncard.co.kr/card/426,S,소드&실드 스타터 세트 VSTAR 「다크라이」,소드&실드스타터세트VSTAR「다크라이」.png,deck,S,소드&실드 스타터 세트 VSTAR 「다크라이」,스타터_세트_VSTAR_다크라이_kr.png,스타터 세트 VSTAR 「다크라이」,SLD,,,
deck,2022/5/4,https://pokemoncard.co.kr/card/427,S,소드&실드 스타터 세트 VSTAR 「루카리오」,소드&실드스타터세트VSTAR「루카리오」.png,deck,S,소드&실드 스타터 세트 VSTAR 「루카리오」,스타터_세트_VSTAR_루카리오_kr.png,스타터 세트 VSTAR 「루카리오」,SLL,,,
deck,2022/5/27,https://pokemoncard.co.kr/card/436,S,소드&실드 「스타트 덱 100 피카츄 V & 이브이 V」,소드&실드「스타트덱100피카츄V&이브이V」.png,deck,S,소드&실드 스타트 덱 100 「피카츄 V & 이브이 V」,스타트_덱_100_피카츄V_이브이V_kr.png,스타트 덱 100 「피카츄 V & 이브이 V」,SN,,,
deck,2022/8/10,https://pokemoncard.co.kr/card/460,S,소드&실드 VSTAR&VMAX 하이클래스 덱 「제라오라」,소드&실드VSTAR&VMAX하이클래스덱「제라오라」.png,deck,S,소드&실드 VSTAR&VMAX 하이클래스덱 「제라오라」,하이클래스_덱_제라오라_kr.png,하이클래스덱 「제라오라」,SPZ,,,
deck,2022/8/10,https://pokemoncard.co.kr/card/459,S,소드&실드 VSTAR&VMAX 하이클래스 덱 「테오키스」,소드&실드VSTAR&VMAX하이클래스덱「테오키스」.png,deck,S,소드&실드 VSTAR&VMAX 하이클래스덱 「테오키스」,하이클래스_덱_테오키스_kr.png,하이클래스덱 「테오키스」,SPD,,,
deck,2022/12/16,https://pokemoncard.co.kr/card/491,S,소드&실드 스페셜 덱 세트 「리자몽 VSTAR VS 레쿠쟈 VMAX」,소드&실드스페셜덱세트「리자몽VSTARVS레쿠쟈VMAX」.png,deck,S,소드&실드 스페셜 덱 세트 「리자몽 VSTAR VS 레쿠쟈 VMAX」,스페셜_덱_세트_리자몽VSTAR_VS_레쿠쟈VMAX_kr.png,스페셜 덱 세트 「리자몽 VSTAR VS 레쿠쟈 VMAX」,SO,,,
deck,2023/2/28,https://pokemoncard.co.kr/card/519,SV,스칼렛&바이올렛 스타터 세트 ex 「꾸왁스&따라큐 ex」,스칼렛&바이올렛스타터세트ex「꾸왁스&따라큐ex」.png,deck,SV,스칼렛&바이올렛 스타터 세트 ex 「꾸왁스&따라큐 ex」,꾸왁스_따라큐ex_kr.png,스타터 세트 「꾸왁스&따라큐ex」,SVAW,여기서부터 구축덱,,
deck,2023/2/28,https://pokemoncard.co.kr/card/517,SV,스칼렛&바이올렛 스타터 세트 ex 「나오하&루카리오 ex」,스칼렛&바이올렛스타터세트ex「나오하&루카리오ex」.png,deck,SV,스칼렛&바이올렛 스타터 세트 ex 「나오하&루카리오 ex」,나오하_루카리오ex_kr.png,스타터 세트 「냐오하&루카리오ex」,SVAM,이름 다 바꿔야함,,
deck,2023/2/28,https://pokemoncard.co.kr/card/518,SV,스칼렛&바이올렛 스타터 세트 ex 「뜨아거&전룡 ex」,스칼렛&바이올렛스타터세트ex「뜨아거&전룡ex」.png,deck,SV,스칼렛&바이올렛 스타터 세트 ex 「뜨아거&전룡 ex」,뜨아거_전룡ex_kr.png,스타터 세트 「뜨아서&전룡ex」,SVAL,,,
deck,2023/4/22,https://pokemoncard.co.kr/card/537,SV,포켓몬 카드 게임 스칼렛&바이올렛 스타터 세트 ex 피카츄 스페셜 세트,포켓몬카드게임스칼렛&바이올렛스타터세트ex피카츄스페셜세트.png,deck,SV,스칼렛&바이올렛 ex스폐셜세트,ex스폐셜세트_kr.png,ex 피카츄 스폐셜 세트,SVC,문서명 바꿔야,,
deck,2023/9/8,https://pokemoncard.co.kr/card/564,SV,스칼렛&바이올렛 ex 스타트 덱,스칼렛&바이올렛ex스타트덱.png,deck,SV,스칼렛&바이올렛 ex 스타트 덱,ex_스타트_덱_kr.png,ex 스타트 덱 8종,SVD,,,
deck,2023/9/15,https://pokemoncard.co.kr/card/565,SV,스칼렛&바이올렛 60장 랜덤 ex 스타트 덱,스칼렛&바이올렛60장랜덤ex스타트덱.png,deck,SV,-,-,-,-,ex스타트덱 8종중 하나가 랜덤,,
deck,2023/10/11,https://pokemoncard.co.kr/card/569,SV,스칼렛&바이올렛 스타터 세트 테라스탈 「라우드본 ex」,스칼렛&바이올렛스타터세트테라스탈「라우드본ex」.png,deck,SV,스칼렛&바이올렛 스타터 세트 테라스탈 「라우드본 ex」,스타터_세트_테라스탈_라우드본ex_kr.png,스타터 세트 테라스탈 「라우드본 ex」,SVEL,,,
deck,2023/10/11,https://pokemoncard.co.kr/card/570,SV,스칼렛&바이올렛 스타터 세트 테라스탈 「뮤츠 ex」,스칼렛&바이올렛스타터세트테라스탈「뮤츠ex」.png,deck,SV,스칼렛&바이올렛 스타터 세트 테라스탈 「뮤츠 ex」,스타터_세트_테라스탈_뮤츠ex_kr.png,스타터 세트 테라스탈 「뮤츠 ex」,SVEM,,,
